,appid,genre
419,1112790,"['agriculture', 'automation', 'basebuilding', 'building', 'citybuilder', 'crafting', 'economy', 'indie', 'management', 'mining', 'realtimewithpause', 'resourcemanagement', 'robots', 'sandbox', 'scifi', 'simulation', 'singleplayer', 'strategy', 'trains']"
420,1282410,"['action', 'combat', 'darkfantasy', 'demons', 'gridbasedmovement', 'horror', 'isometric', 'rpg', 'singleplayer', 'storyrich', 'strategy', 'supernatural', 'tactical', 'tacticalrpg', 'topdown', 'turnbased', 'turnbasedcombat', 'turnbasedstrategy', 'turnbasedtactics', 'western']"
421,1331910,"['3d', 'atmospheric', 'coop', 'coopcampaign', 'controller', 'dark', 'darkfantasy', 'exploration', 'indie', 'linear', 'localcoop', 'lovecraftian', 'mystery', 'physics', 'puzzle', 'puzzleplatformer', 'singleplayer', 'splitscreen', 'stylized', 'supernatural']"
422,526870,"['adventure', 'automation', 'basebuilding', 'building', 'coop', 'crafting', 'earlyaccess', 'exploration', 'firstperson', 'indie', 'multiplayer', 'openworld', 'openworldsurvivalcraft', 'resourcemanagement', 'sandbox', 'scifi', 'simulation', 'singleplayer', 'strategy', 'survival']"
423,1369630,"['2d', 'action', 'actionrpg', 'atmospheric', 'dark', 'darkfantasy', 'difficult', 'dragons', 'earlyaccess', 'femaleprotagonist', 'greatsoundtrack', 'handdrawn', 'indie', 'medieval', 'metroidvania', 'multipleendings', 'postapocalyptic', 'rpg', 'singleplayer', 'soulslike', 'zombies']"
424,495420,"['action', 'atmospheric', 'basebuilding', 'coop', 'gore', 'horror', 'multiplayer', 'onlinecoop', 'openworld', 'permadeath', 'postapocalyptic', 'rpg', 'replayvalue', 'sandbox', 'simulation', 'singleplayer', 'survival', 'thirdperson', 'violent', 'zombies']"
425,314160,"['action', 'adventure', 'atmospheric', 'coop', 'difficult', 'firstperson', 'flight', 'localmultiplayer', 'massivelymultiplayer', 'military', 'moddable', 'multiplayer', 'openworld', 'realistic', 'sandbox', 'simulation', 'singleplayer', 'strategy', 'thirdperson', 'vr']"
426,1202130,"['aliens', 'artificialintelligence', 'basebuilding', 'gore', 'greatsoundtrack', 'military', 'rts', 'realtime', 'replayvalue', 'resourcemanagement', 'scifi', 'singleplayer', 'strategy', 'tactical', 'towerdefense', 'villainprotagonist', 'war', 'wargame']"
427,115320,"['action', 'adventure', 'atmospheric', 'coop', 'gore', 'hackandslash', 'horror', 'multiplayer', 'openworld', 'parkour', 'rpg', 'sandbox', 'scifi', 'singleplayer', 'stealth', 'storyrich', 'superhero', 'thirdperson', 'violent', 'zombies']"
428,1207650,"['2d', 'adventure', 'alternatehistory', 'chooseyourownadventure', 'difficult', 'diplomacy', 'economy', 'historical', 'immersivesim', 'indie', 'interactivefiction', 'management', 'multipleendings', 'point&click', 'political', 'politicalsim', 'politics', 'rpg', 'storyrich', 'textbased', 'visualnovel']"
429,6030,"['action', 'adventure', 'atmospheric', 'classic', 'cultclassic', 'fps', 'firstperson', 'greatsoundtrack', 'moddable', 'multiplayer', 'openworld', 'scifi', 'shooter', 'singleplayer', 'space', 'storyrich', 'swordplay', 'thirdperson', 'thirdpersonshooter']"
430,1533420,"['3d', '3dplatformer', 'action', 'adventure', 'anime', 'datingsim', 'fps', 'fastpaced', 'firstperson', 'greatsoundtrack', 'indie', 'mystery', 'parkour', 'platformer', 'precisionplatformer', 'shooter', 'singleplayer', 'storyrich', 'stylized', 'visualnovel']"
431,1715130,"['action', 'adventure', 'aliens', 'america', 'atmospheric', 'cinematic', 'fps', 'firstperson', 'futuristic', 'multiplayer', 'realistic', 'sandbox', 'scifi', 'shooter', 'singleplayer', 'stealth', 'survival', 'tactical', 'violent']"
432,2600,"['action', 'actionrpg', 'adventure', 'atmospheric', 'classic', 'cultclassic', 'dark', 'femaleprotagonist', 'firstperson', 'gothic', 'greatsoundtrack', 'horror', 'immersive', 'rpg', 'singleplayer', 'stealth', 'storyrich', 'supernatural', 'thirdperson', 'vampire']"
433,1426490,"['2d', 'action', 'actionrpg', 'anime', 'charactercustomization', 'coop', 'darkfantasy', 'darkhumor', 'difficult', 'earlyaccess', 'femaleprotagonist', 'hackandslash', 'indie', 'metroidvania', 'multiplayer', 'onlinecoop', 'psychologicalhorror', 'rpg', 'sidescroller', 'singleplayer', 'soulslike']"
434,1017180,"['action', 'adventure', 'automobilesim', 'casual', 'driving', 'earlyaccess', 'exploration', 'fps', 'firstperson', 'horror', 'indie', 'multiplayer', 'openworld', 'postapocalyptic', 'racing', 'realistic', 'sexualcontent', 'shooter', 'simulation', 'singleplayer', 'survival']"
435,67370,"['action', 'adventure', 'atmospheric', 'coop', 'comicbook', 'dark', 'fps', 'firstperson', 'funny', 'gore', 'horror', 'multiplayer', 'multipleendings', 'nudity', 'shooter', 'short', 'singleplayer', 'storyrich', 'supernatural', 'violent']"
436,1481080,"['2d', 'adventure', 'anime', 'choicesmatter', 'cyberpunk', 'dark', 'drama', 'gore', 'lgbtq+', 'mature', 'multipleendings', 'nsfw', 'nudity', 'psychologicalhorror', 'romance', 'sexualcontent', 'singleplayer', 'storyrich', 'violent', 'visualnovel']"
437,841190,"['2d', 'basebuilding', 'building', 'casual', 'colonysim', 'comedy', 'darkhumor', 'earlyaccess', 'faith', 'funny', 'godgame', 'illuminati', 'indie', 'management', 'pixelgraphics', 'politicalsim', 'psychological', 'resourcemanagement', 'sandbox', 'simulation', 'singleplayer', 'strategy']"
438,1201240,"['action', 'actionrpg', 'anime', 'automobilesim', 'casual', 'coop', 'freetoplay', 'greatsoundtrack', 'hackandslash', 'jrpg', 'mod', 'modern', 'multiplayer', 'onlinecoop', 'openworld', 'pvp', 'rpg', 'scifi', 'singleplayer', 'storyrich']"
439,1437880,"['2d', 'basebuilding', 'grandstrategy', 'historical', 'military', 'moddable', 'pve', 'rpg', 'rts', 'simulation', 'singleplayer', 'strategy', 'strategyrpg', 'turnbasedstrategy', 'turnbasedtactics', 'wargame']"
440,464340,"['adventure', 'atmospheric', 'choicesmatter', 'controller', 'escaperoom', 'femaleprotagonist', 'greatsoundtrack', 'hiddenobject', 'mystery', 'openworld', 'point&click', 'puzzle', 'singleplayer', 'steampunk', 'storyrich', 'thirdperson']"
441,714010,"['action', 'adventure', 'casual', 'competitive', 'difficult', 'earlyaccess', 'fps', 'fastpaced', 'firstperson', 'freetoplay', 'indie', 'multiplayer', 'scoreattack', 'shooter', 'simulation', 'singleplayer', 'sniper', 'tactical', 'thirdpersonshooter', 'esports']"
442,555160,"['action', 'coop', 'competitive', 'earlyaccess', 'fps', 'firstperson', 'funny', 'gore', 'indie', 'memes', 'military', 'multiplayer', 'pvp', 'shooter', 'simulation', 'singleplayer', 'teambased', 'vr', 'vronly', 'violent', 'zombies']"
443,763890,"['2.5d', 'charactercustomization', 'choicesmatter', 'comicbook', 'emotional', 'fantasy', 'handdrawn', 'indie', 'moddable', 'partybasedrpg', 'proceduralgeneration', 'rpg', 'roguelite', 'singleplayer', 'storyrich', 'strategy', 'tacticalrpg', 'turnbased', 'turnbasedstrategy', 'turnbasedtactics']"
444,552500,"['action', 'actionrpg', 'adventure', 'atmospheric', 'coop', 'darkfantasy', 'fps', 'fantasy', 'firstperson', 'gamesworkshop', 'gore', 'hackandslash', 'indie', 'multiplayer', 'onlinecoop', 'pve', 'roguelite', 'singleplayer', 'survival', 'violent']"
445,1266840,"['3d', 'action', 'actionrpg', 'actionroguelike', 'adventure', 'atmospheric', 'crafting', 'dark', 'indie', 'permadeath', 'postapocalyptic', 'proceduralgeneration', 'replayvalue', 'roguelite', 'shooter', 'singleplayer', 'survival', 'topdown', 'topdownshooter', 'violent', 'zombies']"
446,1174640,"['2d', 'adventure', 'casual', 'charactercustomization', 'choicesmatter', 'chooseyourownadventure', 'comicbook', 'cute', 'datingsim', 'femaleprotagonist', 'funny', 'immersivesim', 'indie', 'lgbtq+', 'lorerich', 'medieval', 'otome', 'puzzle', 'rpg', 'romance', 'simulation', 'storyrich', 'textbased', 'visualnovel']"
447,1142100,"['4playerlocal', 'action', 'cartoony', 'fighting', 'multiplayer', 'sports', 'wrestling']"
448,1449280,"[""1990's"", 'action', 'actionadventure', 'comedy', 'destruction', 'guncustomization', 'linear', 'multiplayer', 'scifi', 'shooter', 'singleplayer', 'supernatural', 'thirdperson', 'thirdpersonshooter']"
449,982290,"['3d', 'basebuilding', 'building', 'casual', 'citybuilder', 'colorful', 'economy', 'exploration', 'indie', 'realtimewithpause', 'relaxing', 'resourcemanagement', 'sandbox', 'simulation', 'singleplayer', 'steampunk', 'strategy', 'stylized']"
450,488860,"['3d', 'action', 'arenashooter', 'atmospheric', ""beat'emup"", 'blood', 'charactercustomization', 'coop', 'combat', 'controller', 'dark', 'funny', 'gore', 'guncustomization', 'hackandslash', 'indie', 'localcoop', 'shooter', 'thirdperson', 'thirdpersonshooter', 'violent']"
451,285920,"['action', 'adventure', 'building', 'coop', 'crafting', 'earlyaccess', 'exploration', 'indie', 'multiplayer', 'openworld', 'openworldsurvivalcraft', 'physics', 'robots', 'sandbox', 'scifi', 'shooter', 'singleplayer', 'strategy', 'survival', 'thirdperson']"
452,850320,"['3dplatformer', 'adventure', 'cartoon', 'cartoony', 'casual', 'charactercustomization', 'coop', 'coopcampaign', 'colorful', 'comedy', 'cute', 'dog', 'funny', 'indie', 'localcoop', 'onlinecoop', 'physics', 'puzzle', 'puzzleplatformer', 'singleplayer']"
453,1094920,"['3d', '3dplatformer', 'action', 'adventure', 'atmospheric', 'casual', 'colorful', 'dystopian', 'emotional', 'exploration', 'indie', 'investigation', 'lorerich', 'multipleendings', 'mystery', 'narration', 'puzzle', 'romance', 'singleplayer', 'steampunk', 'storyrich', 'thirdperson', 'walkingsimulator']"
454,1361510,"['2d', 'action', 'actionadventure', 'adventure', 'arcade', 'atmospheric', ""beat'emup"", 'cartoon', 'casual', 'coopcampaign', 'colorful', 'comedy', 'comicbook', 'familyfriendly', 'indie', 'martialarts', 'multiplayer', 'ninja', 'pixelgraphics', 'sidescroller', 'singleplayer']"
455,1145360,"['action', 'actionrpg', 'actionroguelike', 'atmospheric', 'difficult', 'dungeoncrawler', 'greatsoundtrack', 'hackandslash', 'handdrawn', 'indie', 'isometric', 'lgbtq+', 'mythology', 'permadeath', 'rpg', 'replayvalue', 'roguelike', 'roguelite', 'singleplayer', 'storyrich']"
456,251570,"['action', 'adventure', 'basebuilding', 'building', 'charactercustomization', 'earlyaccess', 'exploration', 'fps', 'indie', 'multiplayer', 'onlinecoop', 'openworld', 'openworldsurvivalcraft', 'postapocalyptic', 'proceduralgeneration', 'rpg', 'sandbox', 'simulation', 'strategy', 'survival', 'towerdefense', 'voxel', 'zombies']"
457,815370,"['action', 'actionadventure', 'adventure', 'atmospheric', 'basebuilding', 'building', 'crafting', 'exploration', 'firstperson', 'immersivesim', 'indie', 'onlinecoop', 'openworld', 'openworldsurvivalcraft', 'realistic', 'resourcemanagement', 'sandbox', 'simulation', 'singleplayer', 'survival', 'survivalhorror']"
458,650760,"['adventure', 'anime', 'crpg', 'martialarts', 'rpg', 'strategy', 'turnbased']"
459,679110,"['action', 'actionrpg', 'actionadventure', 'adventure', ""beat'emup"", 'controller', 'dark', 'darkfantasy', 'fantasy', 'fighting', 'gore', 'hackandslash', 'horror', 'rpg', 'singleplayer', 'soundtrack', 'stealth', 'superhero', 'thirdperson', 'violent']"
460,1004610,"['action', 'actionadventure', 'comedy', 'crime', 'darkcomedy', 'darkhumor', 'funny', 'gore', 'greatsoundtrack', 'hacking', 'indie', 'robots', 'short', 'simulation', 'singleplayer', 'stealth', 'stylized', 'topdown', 'violent']"
461,517790,"['citybuilder', 'classic', 'historical', 'isometric', 'management', 'rome', 'simulation', 'singleplayer', 'strategy']"
462,601150,"['action', 'adventure', 'anime', 'characteractiongame', 'classic', 'coop', 'controller', 'demons', 'difficult', 'gore', 'greatsoundtrack', 'hackandslash', 'multiplayer', 'nudity', 'singleplayer', 'spectaclefighter', 'storyrich', 'stylized', 'thirdperson', 'violent']"
463,1861880,"['2d', 'casual', 'flight', 'immersivesim', 'indie', 'jet', 'management', 'minimalist', 'noir', 'simulation', 'singleplayer', 'strategy', 'timemanagement', 'transportation']"
464,774171,"['2d', 'action', 'anime', 'arcade', 'beautiful', 'casual', 'colorful', 'cute', 'difficult', 'femaleprotagonist', 'funny', 'greatsoundtrack', 'hentai', 'indie', 'mature', 'music', 'nudity', 'rhythm', 'sexualcontent', 'singleplayer']"
465,1029690,"['action', 'actionadventure', 'adventure', 'coop', 'fps', 'gore', 'guncustomization', 'multiplayer', 'onlinecoop', 'openworld', 'sexualcontent', 'shooter', 'singleplayer', 'sniper', 'stealth', 'thirdperson', 'thirdpersonshooter', 'violent', 'war', 'worldwarii']"
466,274190,"['2d', 'action', 'adventure', 'america', 'arcade', 'casual', 'coop', 'comedy', 'epic', 'funny', 'gore', 'indie', 'localcoop', 'localmultiplayer', 'multiplayer', 'pixelgraphics', 'platformer', 'retro', 'shooter', 'sidescroller']"
467,1282210,"['3d', 'action', 'adventure', 'anime', 'atmospheric', 'beautiful', 'cinematic', 'detective', 'fantasy', 'femaleprotagonist', 'immersivesim', 'music', 'puzzle', 'puzzleplatformer', 'rpg', 'rhythm', 'singleplayer', 'surreal', 'thirdperson', 'vr']"
468,800600,"['adventure', 'choicesmatter', 'chooseyourownadventure', 'indie', 'interactivefiction', 'rpg', 'romance', 'textbased']"
469,365900,"['2d', 'adventure', 'casual', 'difficult', 'dungeoncrawler', 'indie', 'permadeath', 'pixelgraphics', 'rpg', 'roguelike', 'singleplayer', 'traditionalroguelike', 'turnbased']"
470,383150,"['action', 'adventure', 'coop', 'controller', 'crafting', 'fps', 'femaleprotagonist', 'firstperson', 'gore', 'horror', 'multiplayer', 'nudity', 'onlinecoop', 'openworld', 'rpg', 'singleplayer', 'survival', 'survivalhorror', 'violent', 'zombies']"
471,699330,"['adventure', 'crpg', 'dungeoncrawler', 'earlyaccess', 'fantasy', 'indie', 'medieval', 'openworld', 'partybasedrpg', 'rpg', 'roguelite', 'sandbox', 'singleplayer', 'storyrich', 'strategy', 'tactical', 'tacticalrpg', 'turnbased', 'turnbasedcombat', 'turnbasedstrategy', 'turnbasedtactics']"
472,312520,"['2d', 'action', 'adventure', 'atmospheric', 'cute', 'difficult', 'exploration', 'greatsoundtrack', 'indie', 'metroidvania', 'openworld', 'physics', 'pixelgraphics', 'platformer', 'postapocalyptic', 'singleplayer', 'soulslike', 'stealth', 'survival', 'survivalhorror']"
473,519860,"[""1990's"", 'action', 'arenashooter', 'atmospheric', 'blood', 'bullettime', 'classic', 'darkhumor', 'fps', 'fastpaced', 'firstperson', 'greatsoundtrack', 'horror', 'indie', 'leveleditor', 'lovecraftian', 'oldschool', 'pvp', 'retro', 'shooter', 'singleplayer']"
474,536220,"['action', 'adventure', 'atmospheric', 'casual', 'choicesmatter', 'chooseyourownadventure', 'comicbook', 'drama', 'episodic', 'femaleprotagonist', 'gore', 'horror', 'point&click', 'postapocalyptic', 'singleplayer', 'storyrich', 'survival', 'violent', 'visualnovel', 'zombies']"
475,760630,"['1980s', ""1990's"", '2d', '3d', '4playerlocal', 'action', 'adventure', 'earlyaccess', 'economy', 'localcoop', 'localmultiplayer', 'management', 'realtimetactics', 'simulation', 'singleplayer', 'sports', 'tactical', 'tennis', 'textbased', 'turnbasedstrategy']"
476,509980,"['action', 'adventure', 'atmospheric', 'coop', 'earlyaccess', 'fps', 'firstperson', 'funny', 'horror', 'hunting', 'indie', 'multiplayer', 'multipleendings', 'onlinecoop', 'openworld', 'psychologicalhorror', 'shooter', 'singleplayer', 'supernatural', 'survival', 'survivalhorror']"
